customer_id,age,gender,region,city_tier,employment_status,employment_length_years,annual_income,credit_score,housing_status,marital_status,existing_debts_count,loan_id,loan_type,loan_amount,interest_rate,loan_term_months,disbursement_date,collateral_type,collateral_value,loan_purpose,origination_channel,vintage_year,vintage_quarter,repayment_id,total_installments_due,installments_paid,total_amount_paid,principal_paid,interest_paid,last_payment_date,overdue_days,delinquency_bucket,default_flag,default_date,outstanding_principal,recovery_id,recovery_status,primary_channel,recovery_officer_id,officer_name,officer_designation,contact_attempts,promise_to_pay_kept,settlement_discount_pct,recovered_amount,recovery_cost,recovery_date,monthly_emi,dti_ratio,is_secured,ltv_ratio,credit_risk_tier,delinquency_severity_score,net_recovery_amount,recovery_rate_pct,recovery_target_binary
CUST-108402,43,Female,West,Tier 2,Salaried - Corporate,4,72184.93,714,Rented,Married,2,LN-208402,Auto Loan,45515.19,11.85,36,2023-11-27,Vehicle,58827.7,Used Car,Mobile App,2023,2023Q4,REP-308402,13,13,19610.46,15989.53,3620.93,2024-12-21,0,Current,0,,29525.660000000003,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1508.5,0.2508,1,0.7737,Prime (700-749),6.4,0.0,0.0,
CUST-108403,35,Female,East,Tier 2,Self-Employed Business,14,114959.51,649,Rented,Single,1,LN-208403,Home Loan,541551.65,8.26,300,2022-12-18,Residential Property,726804.44,Refinancing,DSA / Direct Selling Agent,2022,2022Q4,REP-308403,24,23,98290.14,69993.7,28296.44,2024-11-07,6,1-30 DPD (SMA-0),0,,471557.95,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,4273.48,0.4461,1,0.7451,Subprime (550-649),10.46,0.0,0.0,
CUST-108404,50,Male,West,Tier 1,Salaried - Public Sector,2,51652.22,693,Family Owned,Married,1,LN-208404,Personal Loan,24477.08,20.83,60,2023-01-05,,0.0,Home Improvement,Branch Network,2023,2023Q1,REP-308404,23,21,13856.82,10000.98,3855.84,2024-09-26,49,31-60 DPD (SMA-1),0,,14476.100000000002,REC-402116,Fully Recovered,Tele-Calling & Counseling,OFF-106,Priya Patel,Early Stage Collections Specialist,5,0,12.78,12626.05,107.5,2024-08-19,659.85,0.1533,1,1.5,Near-Prime (650-699),15.55,12518.55,87.22,1.0
CUST-108405,21,Male,West,Tier 2,Salaried - Public Sector,1,59583.93,620,Mortgaged,Single,0,LN-208405,Business Loan,120740.87,13.8,24,2021-07-20,Equipment,139475.58,Business Expansion,Tele-Sales,2021,2021Q3,REP-308405,24,12,69428.59,47900.71,21527.88,2022-07-15,249,90+ DPD (NPA / Default),1,2022-10-13,72840.16,REC-402117,Fully Recovered,External Recovery Agency,OFF-102,Elena Rostova,Special Asset Resolution Lead,15,0,4.14,69824.58,8606.45,2024-08-17,5785.72,1.1652,1,0.8657,Subprime (550-649),52.32,61218.13,95.86,1.0
CUST-108406,57,Male,North,Rural,Salaried - Corporate,3,27912.36,665,Rented,Married,1,LN-208406,Home Loan,102908.6,8.29,300,2021-06-17,Residential Property,151740.07,Home Construction,Branch Network,2021,2021Q2,REP-308406,42,41,33379.56,26301.54,7078.02,2024-10-29,13,1-30 DPD (SMA-0),0,,76607.06,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,814.14,0.35,1,0.6782,Near-Prime (650-699),10.87,0.0,0.0,
CUST-108407,21,Female,North,Tier 3,Self-Employed Professional,1,35147.36,695,Mortgaged,Divorced,2,LN-208407,Auto Loan,18179.91,10.87,48,2023-06-15,Vehicle,23121.98,Used Car,DSA / Direct Selling Agent,2023,2023Q2,REP-308407,18,17,7968.28,5981.98,1986.3,2024-11-06,28,1-30 DPD (SMA-0),0,,12197.93,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,468.72,0.16,1,0.7863,Near-Prime (650-699),11.96,0.0,0.0,
CUST-108408,30,Male,South,Tier 2,Salaried - Corporate,0,53166.38,613,Family Owned,Married,3,LN-208408,Home Loan,283541.03,7.08,360,2021-12-31,Residential Property,357866.48,Home Purchase,Digital Portal,2021,2021Q4,REP-308408,36,33,62754.91,51382.53,11372.38,2024-09-16,75,61-90 DPD (SMA-2),0,,232158.50000000003,REC-402118,Fully Recovered,Tele-Calling & Counseling,OFF-101,Marcus Vance,Senior Recovery Manager,4,1,6.56,216928.9,99.0,2024-10-13,1901.66,0.4292,1,0.7923,Subprime (550-649),23.65,216829.9,93.44,1.0
CUST-108409,36,Male,North,Tier 1,Self-Employed Professional,6,88228.81,590,Mortgaged,Married,1,LN-208409,Auto Loan,40569.41,12.04,60,2023-07-28,Vehicle,44098.08,New Car,Branch Network,2023,2023Q3,REP-308409,17,16,14452.23,11326.03,3126.2,2024-11-19,17,1-30 DPD (SMA-0),0,,29243.380000000005,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,903.26,0.1229,1,0.92,Subprime (550-649),15.07,0.0,0.0,
CUST-108410,35,Female,East,Tier 3,Salaried - Corporate,1,99556.03,634,Rented,Married,2,LN-208410,Home Loan,233668.44,7.44,180,2021-03-31,Residential Property,356118.52,Refinancing,Branch Network,2021,2021Q1,REP-308410,45,45,97117.91,70974.57,26143.34,2024-12-10,0,Current,0,,162693.87,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,2158.18,0.2601,1,0.6562,Subprime (550-649),10.16,0.0,0.0,
CUST-108411,47,Male,East,Tier 2,Salaried - Corporate,19,83554.54,721,Rented,Single,1,LN-208411,Personal Loan,10096.56,16.55,60,2021-11-29,,0.0,Medical Emergency,DSA / Direct Selling Agent,2021,2021Q4,REP-308411,37,37,9194.09,7081.0,2113.09,2024-12-13,0,Current,0,,3015.5599999999995,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,248.49,0.0357,1,1.5,Prime (700-749),6.07,0.0,0.0,
CUST-108412,26,Male,East,Tier 1,Salaried - Corporate,5,74626.6,642,Mortgaged,Married,4,LN-208412,Auto Loan,30442.42,9.0,72,2023-06-04,Vehicle,34450.64,New Car,Branch Network,2023,2023Q2,REP-308412,18,18,9877.34,8005.4,1871.94,2024-11-25,0,Current,0,,22437.019999999997,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,548.74,0.0882,1,0.8837,Subprime (550-649),9.79,0.0,0.0,
CUST-108413,39,Male,North,Tier 1,Salaried - Corporate,0,165559.38,634,Rented,Married,1,LN-208413,Personal Loan,24864.09,16.53,24,2023-12-22,,0.0,Wedding/Travel,Digital Portal,2023,2023Q4,REP-308413,12,12,14684.75,11605.16,3079.59,2024-12-16,0,Current,0,,13258.93,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1223.73,0.0887,1,1.5,Subprime (550-649),10.16,0.0,0.0,
CUST-108414,31,Male,West,Tier 2,Salaried - Corporate,0,180169.66,671,Rented,Married,2,LN-208414,Personal Loan,28220.67,14.8,48,2021-01-17,,0.0,Medical Emergency,DSA / Direct Selling Agent,2021,2021Q1,REP-308414,47,47,36779.58,29815.15,6964.43,2024-11-27,0,Current,0,,0.0,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,782.54,0.0521,1,1.5,Near-Prime (650-699),8.42,0.0,0.0,
CUST-108415,39,Female,South,Tier 1,Salaried - Corporate,12,71135.35,768,Owned,Married,5,LN-208415,Business Loan,88139.06,13.63,48,2022-07-23,Commercial Property,130984.07,Business Expansion,Branch Network,2022,2022Q3,REP-308415,29,29,69373.89,51053.78,18320.11,2024-12-09,0,Current,0,,37085.28,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,2392.2,0.4035,1,0.6729,Super-Prime (750+),3.86,0.0,0.0,
CUST-108416,36,Male,South,Tier 2,Salaried - Corporate,11,65608.72,774,Mortgaged,Single,3,LN-208416,Personal Loan,29037.42,20.0,36,2023-09-28,,0.0,Debt Consolidation,Digital Portal,2023,2023Q3,REP-308416,15,14,15107.88,11731.12,3376.76,2024-11-21,30,1-30 DPD (SMA-0),0,,17306.299999999996,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1079.13,0.1974,1,1.5,Super-Prime (750+),8.58,0.0,0.0,
CUST-108417,37,Male,North-East,Tier 2,Self-Employed Business,3,30729.65,586,Family Owned,Married,3,LN-208417,Personal Loan,5514.35,14.66,12,2022-08-04,,0.0,Home Improvement,Mobile App,2022,2022Q3,REP-308417,12,9,4471.48,3057.77,1413.71,2023-05-01,79,61-90 DPD (SMA-2),0,,2456.5800000000004,REC-402119,Partially Recovered,Tele-Calling & Counseling,OFF-108,Zainab Al-Mansoor,Restructuring & Workout Lead,6,0,32.57,1280.91,116.0,2024-08-10,496.83,0.194,1,1.5,Subprime (550-649),25.59,1164.91,52.14,1.0
CUST-108418,31,Male,South,Tier 2,Salaried - Corporate,0,58842.43,694,Owned,Single,3,LN-208418,Auto Loan,30310.72,10.98,60,2022-01-22,Vehicle,35207.71,New Car,Branch Network,2022,2022Q1,REP-308418,35,35,23055.42,16138.19,6917.23,2024-12-07,0,Current,0,,14172.53,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,658.73,0.1343,1,0.8609,Near-Prime (650-699),7.34,0.0,0.0,
CUST-108419,31,Male,South,Tier 2,Self-Employed Professional,2,44051.71,683,Mortgaged,Single,1,LN-208419,Auto Loan,33073.44,11.56,48,2023-05-26,Vehicle,36737.22,Commercial Vehicle,Digital Portal,2023,2023Q2,REP-308419,19,18,15548.81,12727.71,2821.1,2024-11-16,13,1-30 DPD (SMA-0),0,,20345.730000000003,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,863.82,0.2353,1,0.9003,Near-Prime (650-699),10.03,0.0,0.0,
CUST-108420,39,Male,East,Tier 2,Salaried - Corporate,8,21097.32,605,Rented,Married,3,LN-208420,Home Loan,96718.51,7.31,300,2023-09-21,Residential Property,120230.87,Home Construction,Digital Portal,2023,2023Q3,REP-308420,15,15,10542.47,7555.81,2986.66,2024-12-14,0,Current,0,,89162.7,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,702.83,0.3998,1,0.8044,Subprime (550-649),11.53,0.0,0.0,
CUST-108421,46,Male,West,Tier 1,Self-Employed Business,6,190062.16,845,Mortgaged,Married,1,LN-208421,Auto Loan,72835.18,9.15,48,2022-05-19,Vehicle,77070.65,Commercial Vehicle,Digital Portal,2022,2022Q2,REP-308421,31,31,56348.66,42275.67,14072.99,2024-12-04,0,Current,0,,30559.509999999995,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1817.7,0.1148,1,0.945,Super-Prime (750+),0.24,0.0,0.0,
CUST-108422,31,Female,North,Tier 2,Self-Employed Professional,10,70531.42,702,Rented,Married,2,LN-208422,Business Loan,99641.31,13.63,48,2021-03-16,Inventory,140394.43,Equipment Purchase,DSA / Direct Selling Agent,2021,2021Q1,REP-308422,45,44,118993.08,81901.17,37091.91,2024-10-26,2,1-30 DPD (SMA-0),0,,17740.14,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,2704.39,0.4601,1,0.7097,Prime (700-749),7.3,0.0,0.0,
CUST-108423,28,Male,West,Tier 1,Self-Employed Professional,7,51066.95,688,Rented,Married,2,LN-208423,Business Loan,64675.67,15.67,48,2022-01-16,,0.0,Working Capital,Branch Network,2022,2022Q1,REP-308423,35,33,60126.47,47220.01,12906.46,2024-10-02,51,31-60 DPD (SMA-1),0,,17455.659999999996,REC-402120,Partially Recovered,AI Voice Bot & SMS,OFF-105,Carlos Mendez,Digital & Tele-Recovery Lead,4,0,23.32,10405.21,49.0,2024-10-16,1822.01,0.4281,1,1.5,Near-Prime (650-699),16.12,10356.21,59.61,1.0
CUST-108424,43,Female,Central,Tier 1,Salaried - Corporate,2,28243.8,562,Owned,Single,1,LN-208424,Home Loan,132342.07,9.78,180,2021-07-13,Residential Property,198858.66,Refinancing,Branch Network,2021,2021Q3,REP-308424,41,38,53367.04,43316.02,10051.02,2024-08-26,87,61-90 DPD (SMA-2),0,,89026.05000000002,REC-402121,Fully Recovered,Field Visit & Face-to-Face,OFF-108,Zainab Al-Mansoor,Restructuring & Workout Lead,11,1,7.14,82669.59,413.5,2024-11-14,1404.4,0.5967,1,0.6655,Subprime (550-649),28.05,82256.09,92.86,1.0
CUST-108425,36,Male,South,Tier 2,Self-Employed Business,2,47753.96,694,Owned,Married,1,LN-208425,Auto Loan,34488.02,9.48,48,2022-12-02,Vehicle,39395.21,Used Car,DSA / Direct Selling Agent,2022,2022Q4,REP-308425,24,24,20786.83,14549.95,6236.88,2024-11-21,0,Current,0,,19938.069999999996,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,866.12,0.2176,1,0.8754,Near-Prime (650-699),7.34,0.0,0.0,
CUST-108426,45,Female,South,Tier 2,Salaried - Corporate,6,38674.22,587,Rented,Married,2,LN-208426,Home Loan,173736.39,9.49,300,2022-06-27,Residential Property,225774.38,Home Construction,Branch Network,2022,2022Q2,REP-308426,30,29,43984.92,34445.54,9539.38,2024-11-13,30,1-30 DPD (SMA-0),0,,139290.85,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1516.72,0.4706,1,0.7695,Subprime (550-649),17.38,0.0,0.0,
CUST-108427,27,Male,East,Tier 2,Salaried - Public Sector,2,46900.69,675,Mortgaged,Married,1,LN-208427,Auto Loan,26703.19,11.89,72,2022-11-07,Vehicle,28779.22,New Car,Digital Portal,2022,2022Q4,REP-308427,25,25,13013.16,9793.6,3219.56,2024-11-26,0,Current,0,,16909.589999999997,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,520.53,0.1332,1,0.9279,Near-Prime (650-699),8.24,0.0,0.0,
CUST-108428,21,Male,North,Tier 2,Self-Employed Professional,1,23251.34,607,Owned,Married,1,LN-208428,Home Loan,93835.08,9.14,180,2022-03-12,Residential Property,128782.12,Home Construction,Mobile App,2022,2022Q1,REP-308428,33,31,29746.63,20935.02,8811.61,2024-09-27,44,31-60 DPD (SMA-1),0,,72900.06,REC-402122,In Progress,Tele-Calling & Counseling,OFF-105,Carlos Mendez,Digital & Tele-Recovery Lead,5,0,0.0,0.0,107.5,,959.57,0.4952,1,0.7286,Subprime (550-649),18.77,-107.5,0.0,0.0
CUST-108429,31,Female,South,Tier 1,Contractual,2,42431.08,591,Rented,Married,1,LN-208429,Personal Loan,14792.54,16.05,48,2022-07-04,,0.0,Medical Emergency,Mobile App,2022,2022Q3,REP-308429,29,28,11748.9,8725.93,3022.97,2024-10-21,25,1-30 DPD (SMA-0),0,,6066.610000000001,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,419.6,0.1187,1,1.5,Subprime (550-649),16.35,0.0,0.0,
CUST-108430,29,Male,West,Tier 1,Salaried - Corporate,4,97058.25,674,Family Owned,Married,2,LN-208430,Auto Loan,55091.47,10.88,48,2021-11-15,Vehicle,63114.89,New Car,Digital Portal,2021,2021Q4,REP-308430,37,36,51143.74,39545.93,11597.81,2024-10-30,13,1-30 DPD (SMA-0),0,,15545.54,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1420.66,0.1756,1,0.8729,Near-Prime (650-699),10.45,0.0,0.0,
CUST-108431,36,Male,East,Tier 1,Salaried - Corporate,0,36729.71,712,Owned,Married,2,LN-208431,Home Loan,121855.74,7.31,360,2021-11-13,Residential Property,175739.13,Home Construction,Digital Portal,2021,2021Q4,REP-308431,37,37,30940.72,23865.69,7075.03,2024-11-27,0,Current,0,,97990.05,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,836.24,0.2732,1,0.6934,Prime (700-749),6.49,0.0,0.0,
CUST-108432,30,Male,North,Tier 1,Salaried - Public Sector,0,32353.11,686,Rented,Divorced,4,LN-208432,Business Loan,88686.89,11.53,60,2021-08-05,Inventory,127931.36,Equipment Purchase,Branch Network,2021,2021Q3,REP-308432,40,24,46843.01,33098.74,13744.27,2023-07-26,421,90+ DPD (NPA / Default),1,2023-10-24,55588.15,REC-402123,Fully Recovered,Legal Notice & DRT,OFF-107,David Kim,Corporate Debt Recovery Executive,24,0,1.73,54626.48,954.0,2024-07-13,1951.79,0.7239,1,0.6932,Near-Prime (650-699),77.88,53672.48,98.27,1.0
CUST-108433,44,Male,South,Tier 2,Self-Employed Business,0,148767.06,751,Rented,Married,1,LN-208433,Home Loan,429806.95,6.91,360,2021-11-24,Residential Property,592498.23,Home Purchase,Tele-Sales,2021,2021Q4,REP-308433,37,37,104842.63,76432.94,28409.69,2024-12-08,0,Current,0,,353374.01,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,2833.58,0.2286,1,0.7254,Super-Prime (750+),4.66,0.0,0.0,
CUST-108434,34,Male,East,Tier 1,Salaried - Corporate,2,65373.77,679,Rented,Single,0,LN-208434,Business Loan,90027.49,13.7,36,2021-06-13,Equipment,101377.56,Working Capital,Digital Portal,2021,2021Q2,REP-308434,36,34,104170.05,84893.21,19276.84,2024-03-29,46,31-60 DPD (SMA-1),0,,5134.279999999999,REC-402124,Fully Recovered,Tele-Calling & Counseling,OFF-105,Carlos Mendez,Digital & Tele-Recovery Lead,5,0,14.28,4401.1,107.5,2024-09-28,3063.82,0.5624,1,0.888,Near-Prime (650-699),15.71,4293.6,85.72,1.0
CUST-108435,38,Male,South,Tier 2,Salaried - Corporate,0,74594.4,640,Mortgaged,Married,3,LN-208435,Business Loan,166478.26,14.16,60,2021-08-16,Inventory,232629.3,Equipment Purchase,Digital Portal,2021,2021Q3,REP-308435,40,37,143836.8,114881.65,28955.15,2024-08-30,78,61-90 DPD (SMA-2),0,,51596.610000000015,REC-402125,Partially Recovered,Tele-Calling & Counseling,OFF-103,Aarav Sharma,Field Collections Specialist,5,0,41.79,27361.84,107.5,2024-10-23,3887.48,0.6254,1,0.7156,Subprime (550-649),22.88,27254.34,53.03,1.0
CUST-108436,38,Female,East,Tier 3,Salaried - Corporate,3,42939.96,639,Rented,Married,0,LN-208436,Education Loan,28049.28,11.47,48,2023-01-12,Third Party Guarantee,28049.28,Professional Certification,Branch Network,2023,2023Q1,REP-308436,23,22,16090.08,11245.14,4844.94,2024-11-02,12,1-30 DPD (SMA-0),0,,16804.14,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,731.37,0.2044,1,1.0,Subprime (550-649),11.93,0.0,0.0,
CUST-108437,38,Female,West,Tier 2,Salaried - Corporate,1,51838.39,638,Owned,Single,0,LN-208437,Business Loan,130273.33,13.04,24,2022-06-27,,0.0,Business Expansion,Digital Portal,2022,2022Q2,REP-308437,24,5,30979.4,21592.47,9386.93,2022-11-24,519,90+ DPD (NPA / Default),1,2023-02-22,108680.86,REC-402126,Written Off,Legal Notice & DRT,OFF-102,Elena Rostova,Special Asset Resolution Lead,27,0,0.0,0.0,979.5,,6195.88,1.4343,1,1.5,Subprime (550-649),96.48,-979.5,0.0,0.0
CUST-108438,36,Female,South,Tier 2,Salaried - Corporate,1,90891.57,708,Mortgaged,Married,1,LN-208438,Auto Loan,15072.64,9.18,36,2021-05-12,Vehicle,17463.37,Used Car,Digital Portal,2021,2021Q2,REP-308438,36,36,17300.51,13055.89,4244.62,2024-04-26,0,Current,0,,2016.75,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,480.57,0.0634,1,0.8631,Prime (700-749),6.68,0.0,0.0,
CUST-108439,42,Male,North-East,Tier 3,Self-Employed Business,3,98775.8,718,Owned,Married,2,LN-208439,Auto Loan,47490.12,10.62,60,2022-12-18,Vehicle,50444.75,Commercial Vehicle,Branch Network,2022,2022Q4,REP-308439,24,24,24565.76,17634.58,6931.18,2024-12-07,0,Current,0,,29855.54,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1023.57,0.1244,1,0.9414,Prime (700-749),6.21,0.0,0.0,
CUST-108440,29,Male,Central,Tier 1,Salaried - Corporate,3,85367.49,713,Rented,Single,1,LN-208440,Personal Loan,7650.91,15.46,36,2023-04-25,,0.0,Wedding/Travel,Mobile App,2023,2023Q2,REP-308440,20,20,5338.96,4297.02,1041.94,2024-12-15,0,Current,0,,3353.8899999999994,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,266.95,0.0375,1,1.5,Prime (700-749),6.45,0.0,0.0,
CUST-108441,50,Female,North,Tier 2,Salaried - Public Sector,8,58765.3,738,Rented,Single,4,LN-208441,Personal Loan,17956.47,16.98,12,2023-08-26,,0.0,Wedding/Travel,Mobile App,2023,2023Q3,REP-308441,12,9,14737.9,11178.09,3559.81,2024-05-22,65,61-90 DPD (SMA-2),0,,6778.380000000001,REC-402127,Partially Recovered,Field Visit & Face-to-Face,OFF-103,Aarav Sharma,Field Collections Specialist,4,0,23.84,2525.93,354.0,2024-12-10,1637.54,0.3344,1,1.5,Prime (700-749),16.1,2171.93,37.26,1.0
CUST-108442,34,Male,North,Tier 1,Salaried - Corporate,12,56688.27,693,Mortgaged,Married,3,LN-208442,Personal Loan,7792.56,20.76,12,2023-09-04,,0.0,Wedding/Travel,Digital Portal,2023,2023Q3,REP-308442,12,11,7971.67,5465.2,2506.47,2024-07-30,25,1-30 DPD (SMA-0),0,,2327.3600000000006,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,724.7,0.1534,1,1.5,Near-Prime (650-699),11.55,0.0,0.0,
CUST-108443,23,Female,South,Tier 1,Self-Employed Business,2,140139.94,738,Rented,Married,3,LN-208443,Personal Loan,18121.36,18.26,24,2023-07-06,,0.0,Wedding/Travel,Mobile App,2023,2023Q3,REP-308443,17,16,14511.53,10838.72,3672.81,2024-10-28,26,1-30 DPD (SMA-0),0,,7282.640000000001,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,906.97,0.0777,1,1.5,Prime (700-749),9.6,0.0,0.0,
CUST-108444,38,Male,North,Tier 1,Self-Employed Professional,0,218481.29,674,Family Owned,Single,0,LN-208444,Personal Loan,8937.16,19.44,24,2022-09-26,,0.0,Debt Consolidation,Digital Portal,2022,2022Q3,REP-308444,24,23,10405.72,8001.54,2404.18,2024-08-16,14,1-30 DPD (SMA-0),0,,935.6199999999999,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,452.42,0.0248,1,1.5,Near-Prime (650-699),10.62,0.0,0.0,
CUST-108445,28,Male,South,Tier 1,Self-Employed Professional,7,159009.0,824,Family Owned,Married,4,LN-208445,Auto Loan,27607.41,9.04,72,2023-11-13,Vehicle,32343.41,New Car,Branch Network,2023,2023Q4,REP-308445,13,13,6476.43,5297.12,1179.31,2024-12-07,0,Current,0,,22310.29,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,498.19,0.0376,1,0.8536,Super-Prime (750+),1.22,0.0,0.0,
CUST-108446,43,Female,South,Tier 2,Self-Employed Professional,0,21518.73,670,Owned,Married,1,LN-208446,Auto Loan,18226.8,8.71,60,2023-01-26,Vehicle,21579.53,Commercial Vehicle,Digital Portal,2023,2023Q1,REP-308446,23,22,8267.56,5680.41,2587.15,2024-11-16,22,1-30 DPD (SMA-0),0,,12546.39,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,375.8,0.2096,1,0.8446,Near-Prime (650-699),12.14,0.0,0.0,
CUST-108447,59,Female,North,Tier 1,Contractual,16,42859.57,630,Owned,Married,1,LN-208447,Auto Loan,31526.3,8.69,84,2023-03-18,Vehicle,36753.69,Used Car,Digital Portal,2023,2023Q1,REP-308447,21,19,9543.38,7231.45,2311.93,2024-10-08,53,31-60 DPD (SMA-1),0,,24294.85,REC-402128,In Progress,Tele-Calling & Counseling,OFF-105,Carlos Mendez,Digital & Tele-Recovery Lead,5,0,0.0,0.0,107.5,,502.28,0.1406,1,0.8578,Subprime (550-649),19.19,-107.5,0.0,0.0
CUST-108448,29,Female,North,Rural,Salaried - Corporate,1,53067.55,710,Rented,Married,3,LN-208448,Home Loan,213503.14,7.4,360,2023-12-07,Residential Property,316293.22,Refinancing,DSA / Direct Selling Agent,2023,2023Q4,REP-308448,12,12,17739.03,13038.63,4700.4,2024-12-01,0,Current,0,,200464.51,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1478.25,0.3343,1,0.675,Prime (700-749),6.59,0.0,0.0,
CUST-108449,40,Female,North,Tier 3,Self-Employed Business,2,121203.67,748,Mortgaged,Married,2,LN-208449,Home Loan,213791.64,7.64,300,2021-04-19,Residential Property,275926.52,Refinancing,Digital Portal,2021,2021Q2,REP-308449,44,44,70374.54,51544.22,18830.32,2024-11-29,0,Current,0,,162247.42,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1599.42,0.1584,1,0.7748,Prime (700-749),4.8,0.0,0.0,
CUST-108450,21,Female,North,Rural,Salaried - Corporate,1,75458.76,610,Owned,Married,2,LN-208450,Personal Loan,18574.54,15.19,48,2023-11-10,,0.0,Medical Emergency,Mobile App,2023,2023Q4,REP-308450,13,5,2593.67,2107.74,485.93,2024-04-08,432,90+ DPD (NPA / Default),1,2024-07-07,16466.800000000003,REC-402129,Written Off,Legal Notice & DRT,OFF-102,Elena Rostova,Special Asset Resolution Lead,22,0,0.0,0.0,937.0,,518.73,0.0825,1,1.5,Subprime (550-649),83.29,-937.0,0.0,0.0
CUST-108451,41,Male,South,Tier 3,Salaried - Public Sector,12,44827.07,741,Owned,Married,3,LN-208451,Home Loan,143091.04,8.38,360,2021-08-21,Residential Property,192939.06,Home Purchase,Digital Portal,2021,2021Q3,REP-308451,40,40,43524.01,30025.0,13499.01,2024-12-03,0,Current,0,,113066.04000000001,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,1088.1,0.2913,1,0.7416,Prime (700-749),5.13,0.0,0.0,
CUST-108452,28,Female,South,Rural,Salaried - Corporate,0,21872.95,579,Owned,Married,1,LN-208452,Personal Loan,12781.27,20.88,36,2023-05-26,,0.0,Debt Consolidation,Branch Network,2023,2023Q2,REP-308452,19,7,3365.24,2385.64,979.6,2023-12-22,375,90+ DPD (NPA / Default),1,2024-03-21,10395.630000000001,REC-402130,Fully Recovered,Field Visit & Face-to-Face,OFF-107,David Kim,Corporate Debt Recovery Executive,24,0,0.69,10323.9,524.0,2024-08-15,480.75,0.2638,1,1.5,Subprime (550-649),75.25,9799.9,99.31,1.0
CUST-108453,30,Female,Central,Tier 1,Salaried - Corporate,0,66565.67,704,Family Owned,Divorced,4,LN-208453,Home Loan,300459.97,8.25,360,2022-01-13,Residential Property,440531.84,Refinancing,Branch Network,2022,2022Q1,REP-308453,35,35,79003.94,64513.0,14490.94,2024-11-28,0,Current,0,,235946.96999999997,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,2257.26,0.4069,1,0.682,Prime (700-749),6.87,0.0,0.0,
CUST-108454,25,Female,North,Tier 2,Salaried - Public Sector,4,35686.38,741,Mortgaged,Married,3,LN-208454,Business Loan,77958.21,13.52,48,2022-05-28,,0.0,Working Capital,Digital Portal,2022,2022Q2,REP-308454,31,30,63347.99,45692.87,17655.12,2024-11-13,15,1-30 DPD (SMA-0),0,,32265.340000000004,,No Delinquency / Not Applicable,None,None,None,None,0,0,0.0,0.0,0.0,,2111.6,0.7101,1,1.5,Prime (700-749),7.63,0.0,0.0,
